date,11 BIT STUDIOS SPOLKA AKCYJNA,X-TRADE BROKERS DOM MAKLERSKI SPOLKA AKCYJNA,WIRTUALNA POLSKA HOLDING SPOLKA AKCYJNA,TEN SQUARE GAMES SPOLKA AKCYJNA,SELVITA SPOLKA AKCYJNA,PLAYWAY SPOLKA AKCYJNA,PKP CARGO SPOLKA AKCYJNA,POLENERGIA SPOLKA AKCYJNA,ONCOARENDI THERAPEUTICS SPOLKA AKCYJNA,NEUCA SPOLKA AKCYJNA,BANK MILLENNIUM SPOLKA AKCYJNA,MBANK SPOLKA AKCYJNA,MABION SPOLKA AKCYJNA,LIVECHAT SOFTWARE SPOLKA AKCYJNA,GRUPA KĘTY SPOLKA AKCYJNA,KRUK SPOLKA AKCYJNA,KERNEL HOLDING S.A.,"HUUUGE, INC.",ING BANK ŚLĄSKI SPOLKA AKCYJNA,FAMUR SPOLKA AKCYJNA,GIELDA PAPIEROW WARTOŚCIOWYCH W WARSZAWIE SPOLKA AKCYJNA,EUROCASH SPOLKA AKCYJNA,DEVELIA SPOLKA AKCYJNA,BIOMED-LUBLIN WYTWORNIA SUROWIC I SZCZEPIONEK SPOLKA AKCYJNA W RESTRUKTURYZACJI,BANK HANDLOWY W WARSZAWIE SPOLKA AKCYJNA,BENEFIT SYSTEMS SPOLKA AKCYJNA,INTER CARS SPOLKA AKCYJNA,CIECH SPOLKA AKCYJNA,CELON PHARMA SPOLKA AKCYJNA,COMARCH SPOLKA AKCYJNA,DATAWALK SPOLKA AKCYJNA,DOM DEVELOPMENT SPOLKA AKCYJNA,AMREST HOLDINGS SE,ENEA SPOLKA AKCYJNA,GRUPA AZOTY SPOLKA AKCYJNA,ASBISC ENTERPRISES PLC,ASSECO SOUTH EASTERN EUROPE SPOLKA AKCYJNA,BUDIMEX SPOLKA AKCYJNA
03-12-2020,462.0,16.4,80.0,540.0,48.8,599.0,12.7,50.2,48.1,626.0,2.89,156.3,21.9,97.0,452.0,144.5,46.0,0.0,164.8,1.788,43.75,13.95,1.848,11.9,35.0,753.0,244.0,30.0,41.2,199.0,187.0,101.5,26.0,5.36,25.25,7.0,40.4,268.0
04-12-2020,476.5,16.25,81.4,548.0,48.8,601.0,13.16,50.6,46.0,628.0,3.092,169.5,22.6,97.0,457.5,148.9,46.9,0.0,170.0,1.88,42.9,14.77,1.87,11.45,36.0,769.0,247.0,29.95,42.1,199.0,193.0,103.5,26.0,5.54,25.4,6.84,40.4,271.0
07-12-2020,487.0,16.15,82.0,525.0,48.0,599.0,13.2,50.2,47.5,648.0,3.14,175.6,22.6,98.1,449.5,142.3,46.75,0.0,165.8,1.9,43.0,14.77,1.912,10.85,36.15,790.0,247.0,30.35,41.25,196.0,191.0,108.0,25.8,5.6,26.85,6.88,39.4,271.0
08-12-2020,481.5,16.75,81.6,526.0,48.5,605.0,13.16,50.2,48.0,658.0,3.12,176.0,22.75,98.8,459.0,139.9,46.9,0.0,163.4,1.88,43.15,14.64,1.894,11.1,36.5,810.0,245.0,31.5,42.4,195.0,196.0,109.0,27.15,5.85,27.75,7.03,39.2,282.0
09-12-2020,475.5,16.3,81.4,510.0,47.5,610.0,13.5,50.4,47.0,643.0,3.378,188.6,22.1,98.4,454.5,138.7,47.5,0.0,167.0,1.936,44.2,14.8,1.918,10.8,39.0,802.0,240.0,31.65,42.55,197.5,200.0,107.0,28.4,6.46,28.85,6.8,38.9,278.0
10-12-2020,470.5,17.2,81.0,525.0,46.7,600.0,13.6,51.0,46.5,650.0,3.232,183.5,22.2,97.3,447.0,135.0,46.2,0.0,160.4,1.9,43.3,14.17,1.93,10.25,36.95,770.0,237.0,30.45,41.8,193.5,199.0,103.5,27.3,6.42,27.5,6.69,39.1,281.5
11-12-2020,471.5,16.55,80.8,514.0,46.8,579.0,13.96,50.8,46.1,633.0,3.21,179.3,22.15,98.5,449.0,137.8,45.05,0.0,158.0,1.928,43.35,13.99,1.942,10.75,36.5,754.0,230.0,30.95,41.25,195.0,192.5,102.5,26.2,6.32,27.5,6.56,38.7,278.5
14-12-2020,460.0,16.2,81.6,515.0,45.7,586.0,14.1,50.6,48.1,637.0,3.162,176.8,21.6,97.1,449.0,136.0,45.25,0.0,157.0,1.938,43.95,14.04,1.938,10.05,36.6,750.0,228.0,30.9,40.95,193.0,191.0,102.0,25.2,6.37,27.15,6.29,38.7,278.0
15-12-2020,454.0,16.35,81.6,507.0,46.8,576.0,14.08,50.8,50.8,633.0,3.16,176.7,21.5,98.0,447.0,136.0,45.25,0.0,159.0,1.98,43.6,13.97,1.908,10.7,36.6,777.0,228.0,31.25,41.15,192.5,192.0,103.5,26.1,6.3,27.05,6.54,39.0,289.5
16-12-2020,474.5,16.25,83.0,515.0,46.1,590.0,14.52,50.4,52.0,634.0,3.268,182.0,21.6,101.0,470.5,143.9,47.1,0.0,163.8,2.175,43.4,14.24,1.98,10.8,36.7,790.0,225.0,31.5,41.3,198.5,190.0,108.5,26.6,6.52,27.8,6.71,39.9,290.0
17-12-2020,472.0,16.2,83.0,522.0,46.3,619.0,14.0,50.4,50.0,635.0,3.178,177.6,21.3,101.0,464.0,139.0,47.2,0.0,161.0,2.3,42.1,13.85,2.0,10.65,35.8,791.0,233.0,30.8,40.85,195.5,198.5,108.0,26.0,6.41,27.0,6.54,40.0,288.0
18-12-2020,457.0,16.1,82.6,503.0,45.9,607.0,13.8,50.2,52.0,624.0,3.218,179.7,21.4,102.0,463.0,136.6,46.85,0.0,156.0,2.175,42.15,13.82,1.918,10.45,34.5,748.0,223.0,30.1,40.5,186.0,198.0,106.5,26.2,6.3,25.8,6.63,40.0,289.5
21-12-2020,447.5,16.35,83.0,495.5,44.5,596.0,13.1,50.6,50.8,634.0,3.15,172.0,20.65,101.6,459.0,134.4,46.0,0.0,156.0,2.11,42.25,13.48,1.856,10.55,34.3,808.0,232.0,29.65,38.9,193.5,192.5,108.0,25.2,6.02,24.85,6.96,40.0,292.0
22-12-2020,456.0,16.2,83.0,500.0,45.7,594.0,13.4,50.4,53.0,635.0,3.12,171.9,20.55,100.6,479.0,135.9,47.3,0.0,160.0,2.16,43.2,13.48,1.92,10.25,34.0,780.0,225.0,30.6,39.2,193.0,194.0,111.0,25.55,6.1,25.55,7.27,41.0,294.0
23-12-2020,457.5,16.25,84.0,519.0,45.0,601.0,13.64,50.4,52.8,644.0,3.17,177.9,20.2,102.0,484.0,139.5,48.4,0.0,165.0,2.24,45.4,13.56,1.946,9.76,33.85,811.0,227.0,30.6,39.15,195.0,190.0,112.5,26.2,6.25,25.8,7.9,41.3,290.5
28-12-2020,456.5,17.85,87.4,540.0,45.8,634.0,13.6,50.6,54.0,647.0,3.338,186.6,19.5,104.0,497.5,142.0,49.35,0.0,170.0,2.24,46.5,13.4,1.97,8.0,34.3,834.0,232.0,31.9,39.1,198.0,188.0,116.0,28.0,6.4,27.3,7.87,41.4,302.5
29-12-2020,481.0,18.0,90.4,542.0,47.0,635.0,13.86,53.8,53.0,652.0,3.414,188.9,20.3,107.2,500.0,144.4,48.0,0.0,171.8,2.23,46.25,14.1,1.98,8.18,35.5,840.0,236.0,32.15,38.4,193.0,194.0,116.0,29.3,6.44,27.8,7.9,42.2,308.0
30-12-2020,474.0,17.9,93.0,551.0,49.3,633.0,13.7,54.2,50.6,651.0,3.27,179.2,20.75,105.0,491.5,142.0,49.3,0.0,171.0,2.25,45.7,14.05,1.97,8.96,35.15,834.0,236.0,32.2,40.55,194.5,192.0,114.0,27.7,6.54,27.45,8.08,43.0,307.5
04-01-2021,489.0,20.4,91.0,556.0,50.0,672.0,13.88,56.0,53.0,670.0,3.46,186.6,21.4,106.0,500.0,144.2,50.0,0.0,171.0,2.39,46.45,14.6,2.09,9.18,36.9,866.0,239.0,33.0,43.45,195.0,198.0,111.0,30.75,6.92,28.9,8.2,42.0,317.5
05-01-2021,478.5,21.3,87.8,553.0,51.2,662.0,14.06,57.0,53.0,687.0,3.398,186.0,21.4,104.0,501.0,148.5,49.4,0.0,169.8,2.48,46.95,14.02,2.06,9.82,37.55,840.0,237.0,32.4,43.4,194.0,203.0,116.0,29.9,7.16,28.7,8.38,42.4,316.5
07-01-2021,472.5,22.4,87.6,523.0,53.2,645.0,14.4,57.8,53.0,687.0,3.58,199.0,21.55,104.0,509.0,151.0,49.6,0.0,174.6,2.525,46.9,14.43,2.14,9.8,39.7,835.0,247.0,35.05,46.75,194.0,202.0,117.5,29.5,7.28,30.85,8.27,42.4,311.5
08-01-2021,476.0,21.7,87.6,549.0,55.4,665.0,14.4,57.2,60.0,686.0,3.9,212.0,22.35,104.8,507.0,161.0,49.35,0.0,179.6,2.63,46.4,14.75,2.12,9.54,39.6,857.0,260.0,34.8,45.7,194.0,194.5,117.0,30.0,7.19,30.25,8.07,42.0,305.5
11-01-2021,474.0,21.0,87.0,548.0,57.6,657.0,14.2,58.4,60.6,689.0,4.048,218.6,23.5,105.6,502.0,165.5,48.8,0.0,177.0,2.7,46.1,14.63,2.18,9.82,41.15,860.0,271.0,34.75,51.4,194.0,190.5,117.0,29.3,7.35,30.95,8.09,41.0,304.0
12-01-2021,466.0,20.7,85.8,550.0,57.6,643.0,14.0,57.8,59.2,677.0,3.89,209.8,24.4,105.4,501.0,163.5,48.25,0.0,178.0,2.72,45.7,14.23,2.16,9.98,40.65,841.0,266.0,33.95,51.1,194.5,191.0,115.0,29.0,7.42,30.3,8.14,40.4,305.0
13-01-2021,460.0,20.0,87.6,519.0,56.2,666.0,13.78,56.6,57.2,664.0,3.89,203.2,23.4,101.8,494.0,161.9,49.9,0.0,173.0,2.7,45.0,13.98,2.155,9.78,39.6,835.0,268.0,33.0,51.2,195.0,191.5,114.0,27.2,7.27,28.95,8.03,40.5,298.0
14-01-2021,467.0,20.4,87.6,509.0,55.2,645.0,13.86,56.0,58.0,670.0,4.05,211.4,22.6,101.8,498.0,167.4,54.0,0.0,175.4,2.615,44.9,14.31,2.155,9.94,40.35,838.0,265.0,33.15,51.4,194.0,189.0,115.0,27.3,7.2,29.3,8.23,40.9,339.0
15-01-2021,473.0,20.1,87.6,501.0,55.6,637.0,13.6,57.0,57.8,670.0,3.94,204.6,21.7,102.2,493.0,164.0,52.8,0.0,171.0,2.64,45.2,14.26,2.165,10.4,39.9,830.0,262.0,32.35,51.0,193.0,193.0,116.0,27.35,7.21,28.6,8.1,40.0,341.5
18-01-2021,481.0,19.8,87.2,509.0,57.4,650.0,13.98,56.2,59.0,680.0,4.06,210.4,21.45,107.0,494.0,169.8,53.6,0.0,174.4,2.62,45.0,14.4,2.2,10.1,40.2,835.0,264.0,33.0,52.7,191.5,195.0,118.0,28.1,7.59,29.3,8.2,40.0,342.0
19-01-2021,471.0,20.2,88.0,509.0,58.6,664.0,14.2,56.4,57.4,680.0,4.246,211.6,21.3,108.0,496.0,172.1,56.1,0.0,176.0,2.6,45.2,14.25,2.2,9.4,40.3,850.0,264.0,33.35,52.0,193.0,195.0,118.0,27.55,7.46,28.95,8.19,40.0,338.0
20-01-2021,478.0,19.9,89.6,498.0,58.2,650.0,14.18,57.0,56.2,689.0,4.19,210.2,21.4,107.8,506.0,172.4,55.3,0.0,173.0,2.635,45.0,14.18,2.27,9.02,40.0,850.0,265.0,32.9,52.0,194.0,194.0,118.0,28.0,7.3,28.6,8.24,39.0,330.0
21-01-2021,475.5,19.95,88.6,477.0,59.0,640.0,13.96,56.8,55.6,684.0,3.94,208.4,21.2,106.8,494.0,165.7,55.1,0.0,170.0,2.6,44.9,13.95,2.26,8.42,39.75,831.0,270.0,32.1,49.5,194.0,187.5,117.5,27.85,7.2,27.9,8.19,39.0,320.0
22-01-2021,489.5,20.0,90.2,505.0,57.8,635.0,13.86,56.8,57.2,683.0,3.96,207.8,21.2,107.4,491.0,167.8,54.6,0.0,172.8,2.565,44.95,13.95,2.315,9.04,39.3,844.0,275.0,33.0,48.0,193.5,191.0,116.5,28.25,7.24,28.9,8.16,39.3,326.0
25-01-2021,496.5,19.95,88.0,498.5,57.8,655.0,13.84,56.6,55.0,681.0,3.906,201.0,21.8,104.0,487.0,170.0,55.7,0.0,167.2,2.59,44.8,13.7,2.28,8.72,38.3,844.0,267.0,32.4,47.9,191.0,188.0,115.5,27.9,7.27,28.3,8.32,39.2,325.0
26-01-2021,495.0,19.85,91.6,498.0,55.6,646.0,13.52,54.0,54.8,676.0,3.874,203.8,21.85,106.2,481.5,168.0,54.5,0.0,172.0,2.56,44.55,13.76,2.3,8.5,39.3,845.0,273.0,32.5,46.85,193.0,189.5,116.0,28.1,7.17,28.95,8.21,39.0,327.0
27-01-2021,501.0,18.75,90.6,503.0,55.6,645.0,13.2,55.0,52.8,675.0,3.626,191.7,21.4,106.0,485.0,166.8,54.5,0.0,171.0,2.49,44.6,13.8,2.205,8.74,38.15,845.0,270.0,31.6,44.95,192.5,185.5,115.5,28.3,6.79,28.55,8.04,38.9,322.5
28-01-2021,498.0,19.2,89.6,514.0,56.0,650.0,13.64,54.8,54.6,680.0,3.806,193.8,21.7,107.0,483.0,166.3,54.1,0.0,171.0,2.62,43.7,13.74,2.245,9.34,38.5,840.0,274.0,32.25,46.1,198.5,190.0,118.0,28.2,6.96,29.15,8.04,39.0,321.0
29-01-2021,485.0,18.95,89.0,498.0,56.0,635.0,13.8,55.8,53.2,680.0,3.92,195.6,21.75,112.0,479.0,167.3,54.6,0.0,171.0,2.59,44.05,13.7,2.245,9.1,38.8,835.0,282.0,31.35,44.4,196.5,185.0,115.0,28.35,6.86,29.0,8.05,38.7,323.0
01-02-2021,486.5,19.25,89.2,515.0,55.0,659.0,13.9,56.0,52.8,690.0,3.936,195.6,21.75,108.2,485.0,168.3,55.4,0.0,171.0,2.6,43.85,13.71,2.29,8.96,38.75,835.0,282.0,31.9,44.8,195.0,187.5,116.5,28.1,7.01,29.0,8.0,39.0,323.0
02-02-2021,491.5,19.5,88.0,540.0,54.8,662.0,14.0,56.0,52.4,685.0,3.86,198.8,23.0,110.8,483.0,170.2,55.6,0.0,171.0,2.66,43.9,13.64,2.28,8.98,38.4,829.0,280.0,33.8,45.0,195.0,186.0,116.5,28.3,7.02,30.5,8.12,38.9,323.0
03-02-2021,490.5,20.7,88.4,520.0,54.2,659.0,13.9,57.0,51.6,679.0,3.864,198.2,23.0,111.8,479.5,168.7,55.1,0.0,169.2,2.6,43.8,13.44,2.28,9.02,37.7,838.0,281.0,33.45,44.6,195.0,185.0,115.0,28.6,7.05,31.0,8.23,38.4,320.0
04-02-2021,485.0,16.95,90.2,522.0,53.8,651.0,13.78,58.0,51.0,694.0,3.838,195.0,22.65,118.8,478.0,169.0,55.5,0.0,169.2,2.58,43.6,13.15,2.31,9.04,37.65,840.0,283.0,33.35,43.6,195.0,186.0,116.0,29.5,7.11,29.8,8.44,39.0,320.0
05-02-2021,497.0,16.8,89.2,520.0,54.4,647.0,14.0,62.8,51.2,699.0,3.858,194.9,22.1,119.0,487.0,175.0,56.5,0.0,172.2,2.6,44.0,13.22,2.3,8.96,38.6,840.0,280.0,31.85,44.0,194.0,186.5,117.0,30.3,7.2,29.55,8.79,39.0,323.0
08-02-2021,504.0,16.2,88.2,545.0,54.0,655.0,14.0,62.6,51.6,710.0,3.83,195.4,22.9,118.8,488.5,171.7,56.5,0.0,170.2,2.62,43.85,13.51,2.345,8.68,38.65,845.0,280.0,32.0,43.9,194.0,190.0,117.0,32.4,7.29,29.5,8.85,39.0,324.0
09-02-2021,545.0,16.65,88.6,530.0,54.0,646.0,14.02,62.8,51.4,719.0,3.83,193.1,22.0,119.2,492.0,167.0,57.0,0.0,172.8,2.63,43.05,13.18,2.395,8.54,38.3,843.0,281.0,32.3,45.05,194.0,186.0,115.5,32.2,7.17,29.55,8.94,39.0,322.0
10-02-2021,538.0,16.25,88.0,528.0,55.0,643.0,14.18,62.8,49.7,720.0,3.82,188.0,22.35,118.0,489.0,171.2,56.6,0.0,170.0,2.75,43.25,13.31,2.44,8.42,37.95,848.0,290.0,32.95,46.35,196.0,189.5,117.5,32.35,7.24,29.75,9.59,38.8,309.0
11-02-2021,560.0,16.35,90.0,550.0,56.8,649.0,14.48,62.8,55.8,732.0,3.802,189.6,22.7,120.8,509.0,176.6,55.9,0.0,170.4,2.84,44.05,13.27,2.46,8.9,37.4,852.0,302.0,33.55,49.85,198.0,188.0,120.5,32.8,7.2,29.9,9.66,41.2,315.5
12-02-2021,553.0,16.35,89.2,545.0,55.8,642.0,16.32,62.6,54.0,745.0,3.73,186.0,22.4,128.0,504.0,178.3,56.0,0.0,170.6,2.87,44.4,13.31,2.48,8.52,37.25,860.0,300.0,33.85,48.6,197.0,189.5,120.0,32.2,7.18,29.6,9.64,41.0,320.0
15-02-2021,581.0,16.35,91.2,570.0,57.0,641.0,16.62,62.8,54.6,744.0,3.904,199.7,22.6,127.0,503.0,175.0,56.1,0.0,172.6,3.0,44.3,13.9,2.44,8.5,37.55,862.0,294.0,35.0,47.3,198.0,192.0,120.0,33.6,7.23,30.7,9.51,39.9,319.5
16-02-2021,579.0,16.45,93.6,595.0,58.6,650.0,16.1,61.8,55.0,750.0,4.422,223.2,22.6,127.0,533.0,187.1,58.5,0.0,184.2,2.88,44.65,14.14,2.45,8.46,37.4,849.0,307.0,35.6,47.3,195.5,207.0,117.5,34.5,7.19,30.85,9.61,39.6,321.5
17-02-2021,565.0,16.5,95.4,576.0,58.0,640.0,16.28,62.8,53.4,749.0,4.48,225.2,22.8,128.0,525.0,185.8,58.1,0.0,186.6,2.81,44.6,13.9,2.45,9.02,39.2,855.0,306.0,35.0,46.0,195.0,200.0,121.0,34.3,7.22,30.4,9.43,39.4,325.0
18-02-2021,561.0,16.3,94.2,582.0,58.6,636.0,15.86,63.4,52.4,733.0,4.462,223.0,24.0,128.4,516.0,183.0,55.5,0.0,187.6,2.71,44.45,13.54,2.35,8.64,38.65,854.0,293.0,33.85,45.7,195.0,204.0,120.0,34.0,7.15,29.25,9.45,39.4,310.0
19-02-2021,560.0,16.15,95.8,555.0,59.0,605.0,16.2,63.6,51.4,725.0,4.34,220.0,24.8,127.4,506.0,180.4,55.0,49.5,187.0,2.79,46.5,13.57,2.41,8.92,39.05,850.0,292.0,34.65,46.3,194.5,198.0,122.0,34.0,7.1,29.4,9.4,39.6,310.5
22-02-2021,575.0,15.9,92.0,530.0,58.6,590.0,16.46,63.0,50.8,740.0,4.28,218.4,27.4,126.8,502.0,182.6,55.1,47.66,181.6,2.78,45.85,13.42,2.525,8.74,39.7,850.0,288.0,35.05,48.6,191.5,198.5,120.5,33.8,6.95,30.0,9.66,39.3,314.0
23-02-2021,568.0,16.25,91.0,525.0,57.0,578.0,16.5,63.0,49.7,720.0,4.084,216.6,25.2,119.2,500.0,175.4,53.9,42.0,173.0,2.6,44.15,13.24,2.46,8.6,38.6,839.0,275.0,33.4,48.9,191.5,194.0,119.0,33.65,6.66,29.9,9.42,39.0,315.0
24-02-2021,570.0,16.05,94.0,541.0,58.4,590.0,17.2,63.2,49.9,725.0,4.09,223.6,26.8,120.2,502.0,177.9,55.8,44.1,181.6,2.61,44.6,13.15,2.51,8.7,39.1,828.0,275.0,34.1,48.2,193.0,197.0,121.0,34.0,6.72,30.85,9.74,39.0,319.0
25-02-2021,587.0,16.2,97.2,514.0,58.4,552.0,18.24,62.8,49.8,714.0,4.216,224.8,27.9,124.4,519.0,181.9,57.2,44.2,184.6,2.555,45.7,13.18,2.52,8.64,40.35,860.0,275.0,35.0,46.65,190.0,192.0,125.0,33.5,6.52,30.65,10.36,39.0,327.5
26-02-2021,571.0,15.95,96.4,498.0,58.0,551.0,18.02,62.8,49.2,698.0,4.128,221.6,28.9,123.8,523.0,180.7,54.7,42.3,182.0,2.62,44.55,12.85,2.51,8.82,39.0,880.0,280.0,34.15,45.35,189.5,192.0,129.0,31.95,6.52,30.05,10.44,38.5,346.5
01-03-2021,558.0,16.0,94.4,523.0,58.0,593.0,18.96,63.0,50.0,722.0,4.2,234.4,32.65,120.2,511.0,183.5,55.6,41.5,186.0,2.73,45.0,13.1,2.56,9.04,40.45,861.0,295.0,34.6,46.1,187.0,203.0,125.0,32.65,6.42,30.0,11.1,37.5,323.0
02-03-2021,565.0,16.1,95.8,528.0,57.4,580.0,20.7,63.2,49.9,730.0,4.15,236.0,31.3,120.2,512.0,180.3,55.3,39.0,185.8,2.645,45.7,13.44,2.515,8.9,41.8,857.0,320.0,35.35,45.8,205.0,202.0,125.0,33.0,6.56,32.0,11.96,38.0,312.0
03-03-2021,537.0,16.05,93.6,521.0,56.2,571.0,18.5,63.0,49.1,709.0,4.15,237.2,59.2,120.0,508.0,182.1,55.4,37.54,182.6,2.5,46.2,13.78,2.5,8.9,41.5,850.0,325.0,35.5,49.7,204.0,193.0,126.0,31.8,6.58,31.9,11.9,37.8,314.0
04-03-2021,542.0,16.0,94.6,522.0,56.0,557.0,18.28,63.0,49.8,707.0,4.106,238.2,59.2,120.0,505.0,184.0,54.6,37.55,181.0,2.495,44.8,13.88,2.5,8.94,41.05,815.0,325.0,35.15,48.45,202.0,198.0,126.0,33.0,6.65,31.5,11.9,39.5,310.0
05-03-2021,530.0,16.0,92.2,499.5,57.0,554.0,17.9,62.8,51.6,708.0,4.048,238.0,63.0,118.0,499.0,179.0,54.3,37.55,180.0,2.475,44.5,13.59,2.45,8.8,40.5,805.0,310.0,35.8,46.65,203.0,195.0,120.0,32.0,6.46,31.2,11.26,39.9,312.0
08-03-2021,544.0,16.15,91.6,506.0,58.0,576.0,19.9,62.6,52.0,720.0,4.118,239.4,73.0,117.0,502.0,183.9,52.5,38.1,183.2,2.63,45.0,13.55,2.44,8.84,40.75,810.0,314.0,35.85,48.6,202.0,195.5,121.0,32.6,6.5,31.1,11.4,39.7,309.0
09-03-2021,535.0,17.15,93.0,505.0,57.4,563.0,19.9,62.8,51.8,722.0,4.12,243.0,87.4,116.0,507.0,186.9,52.3,37.8,183.8,2.64,45.9,13.98,2.4,8.88,40.65,810.0,315.0,35.4,49.45,200.0,197.0,119.0,31.7,6.58,31.6,11.1,40.0,304.0
10-03-2021,517.0,16.35,96.0,505.0,58.6,576.0,18.92,62.6,52.0,721.0,4.12,238.2,79.3,119.2,524.0,193.5,53.5,37.36,186.8,2.59,46.9,14.9,2.38,12.15,40.6,809.0,322.0,35.4,48.0,199.0,205.0,119.0,33.1,6.55,31.8,10.66,40.2,305.5
11-03-2021,511.0,17.1,94.8,501.0,63.2,560.0,19.3,63.0,52.6,709.0,4.0,230.6,83.0,124.4,512.0,193.0,54.0,37.0,184.0,2.5,46.2,13.25,2.37,10.95,40.0,824.0,325.0,35.4,50.1,203.0,200.0,120.0,32.85,6.46,31.7,11.56,40.0,307.0
12-03-2021,510.0,17.1,96.4,499.5,63.0,568.0,18.7,62.8,52.6,715.0,4.02,235.0,93.5,121.6,510.0,195.0,55.4,40.0,185.0,2.495,45.95,13.5,2.435,11.75,40.0,815.0,328.0,35.55,50.5,210.0,202.0,130.0,33.75,6.49,31.2,11.48,40.1,310.0
15-03-2021,520.0,18.15,97.6,500.0,64.0,562.0,19.44,61.6,53.6,714.0,3.956,235.0,116.4,120.2,509.0,194.0,55.7,41.8,185.0,2.48,46.4,14.08,2.46,14.15,39.9,820.0,337.0,35.6,51.9,212.0,205.0,136.0,34.2,6.5,31.15,11.7,40.5,308.0
16-03-2021,540.0,17.9,95.2,500.0,65.6,560.0,18.38,61.0,52.8,710.0,3.882,225.8,112.6,124.0,506.0,193.0,55.1,40.8,183.8,2.44,47.6,13.94,2.43,17.8,40.9,830.0,340.0,35.35,51.4,209.0,204.0,138.0,34.5,6.28,30.7,11.38,40.9,316.5
17-03-2021,536.0,17.65,94.0,488.0,64.0,548.0,18.5,59.8,51.8,697.0,3.69,227.8,111.0,122.8,499.0,187.1,55.0,41.0,178.0,2.84,46.55,13.35,2.38,18.45,40.0,805.0,331.0,36.5,50.1,201.0,197.0,131.5,34.0,6.18,29.95,11.26,39.1,305.0
18-03-2021,535.0,17.6,95.4,493.5,65.8,542.0,18.48,63.0,53.8,705.0,3.79,224.8,103.6,119.0,500.0,188.4,55.5,42.01,172.6,2.605,46.9,13.37,2.345,17.4,40.75,804.0,339.0,36.0,51.5,210.0,199.5,129.0,33.9,6.15,29.95,12.2,39.9,304.5
19-03-2021,541.0,17.35,95.0,492.5,68.6,547.0,18.1,75.0,56.0,703.0,3.76,226.4,89.4,116.4,508.0,190.0,55.9,42.0,170.6,2.44,46.85,13.6,2.27,15.9,39.2,810.0,304.0,35.6,51.0,208.0,199.5,130.0,33.0,6.04,29.1,13.1,40.2,304.5
22-03-2021,549.0,17.3,97.0,482.0,69.6,562.0,17.92,71.8,57.0,697.0,3.806,221.0,95.5,121.4,520.0,190.5,57.5,41.77,172.6,2.43,45.35,13.99,2.29,18.95,39.75,773.0,315.0,35.5,50.8,207.0,201.0,135.5,32.85,6.32,29.6,13.88,40.2,307.0
23-03-2021,548.0,17.0,96.8,505.0,74.6,570.0,17.8,72.4,56.8,700.0,3.992,231.0,90.0,120.6,511.0,190.4,57.1,41.48,172.6,2.4,45.3,14.56,2.27,17.6,40.25,745.0,325.0,35.1,50.3,209.0,201.0,136.5,32.0,6.2,29.85,13.66,40.3,305.0
24-03-2021,544.0,17.0,96.2,518.0,74.2,563.0,17.2,73.4,56.2,700.0,3.77,220.0,83.5,120.8,549.0,180.5,56.0,41.53,171.4,2.3,45.0,14.1,2.28,16.7,39.25,710.0,328.0,34.75,50.9,211.0,200.0,134.0,31.7,6.05,29.15,13.56,40.0,305.0
25-03-2021,533.0,16.85,94.8,518.0,71.4,541.0,17.1,74.0,54.8,702.0,3.71,214.4,80.6,119.0,539.0,182.3,55.4,41.9,171.2,2.295,45.5,14.01,2.185,17.8,38.05,700.0,325.0,35.2,51.1,213.0,199.0,131.0,30.9,6.04,28.75,13.18,40.3,297.0
26-03-2021,537.0,16.9,96.0,518.0,71.0,565.0,17.8,74.6,52.4,701.0,3.84,212.0,86.7,118.2,540.0,178.6,55.9,42.0,174.0,2.43,45.65,14.56,2.3,18.15,39.35,734.0,330.0,36.35,51.6,214.0,201.0,135.0,31.35,6.2,29.7,14.8,40.3,306.0
29-03-2021,542.0,17.0,96.6,525.0,70.8,568.0,17.94,75.4,53.0,705.0,3.884,218.2,83.0,120.0,549.0,183.3,55.7,42.0,176.8,2.425,46.3,14.7,2.385,17.2,39.8,750.0,334.0,37.4,50.4,219.0,197.5,133.0,31.95,6.35,30.15,17.4,40.5,307.0
30-03-2021,542.0,16.95,98.0,528.0,68.2,565.0,17.76,75.8,53.8,698.0,3.888,222.2,83.0,123.0,563.0,186.0,55.3,42.5,172.2,2.45,45.8,14.6,2.355,16.8,39.65,772.0,333.0,37.2,50.6,223.0,196.0,133.0,32.6,6.35,30.8,16.8,40.6,305.0
31-03-2021,552.0,17.15,99.0,518.0,69.0,547.0,18.0,79.0,53.0,698.0,3.784,214.4,77.3,125.8,560.0,183.2,53.5,42.3,174.4,2.375,45.8,14.35,2.38,15.15,39.2,790.0,331.0,37.05,49.4,222.0,193.0,134.5,32.0,6.35,30.15,17.78,40.7,306.0
01-04-2021,545.0,17.46,97.5,527.0,68.1,549.0,18.0,82.0,51.7,703.0,3.8,212.0,79.6,125.4,558.0,187.0,55.0,42.8,173.2,2.43,46.6,14.9,2.37,15.15,40.35,765.0,331.0,36.95,49.0,223.0,197.0,134.0,31.5,6.47,30.66,17.22,40.6,310.0
06-04-2021,554.0,17.96,100.0,520.0,69.9,547.0,19.5,95.6,53.8,704.0,3.97,218.4,80.3,126.4,561.0,185.2,53.0,43.43,180.0,2.535,46.5,15.69,2.48,15.67,41.0,778.0,331.0,37.8,49.9,224.0,197.0,139.8,32.96,6.84,31.1,16.52,40.5,308.0
